Player1,Player2,P1_Wins,P2_Wins
KKO,98O,2.0,0.0
K3O,T2O,2.0,0.0
64O,K9O,0.0,2.0
88O,53S,0.0,2.0
K8O,Q2O,0.0,2.0
A9O,Q2O,0.0,2.0
94S,Q6O,2.0,0.0
52S,A8O,0.0,2.0
98O,ATS,0.0,2.0
65O,AQO,0.0,2.0
53O,KQO,2.0,0.0
92O,QJS,0.0,2.0
94O,K7S,0.0,2.0
A5S,96O,0.0,2.0
A7O,Q6O,2.0,0.0
KJO,KTO,2.0,0.0
J6O,93S,0.0,2.0
32O,Q6O,0.0,2.0
K3O,QTO,0.0,2.0
J5S,72O,2.0,0.0
K2O,T5O,0.0,2.0
QTO,J7S,2.0,0.0
Q7O,A2O,2.0,0.0
K6O,A4O,0.0,2.0
85S,T7O,0.0,2.0
KKO,AJO,0.0,2.0
AQS,K2O,0.0,2.0
99O,Q5O,2.0,0.0
72S,98O,0.0,2.0
J5S,A3O,0.0,2.0
T6O,A4O,2.0,0.0
KKO,74O,2.0,0.0
54O,73O,0.0,2.0
J7S,Q2S,0.0,2.0
J3O,76S,2.0,0.0
J8S,KQO,0.0,2.0
QTO,T2O,2.0,0.0
82S,J5O,0.0,2.0
53O,87O,2.0,0.0
32O,AKO,0.0,2.0
93O,84S,0.0,2.0
82O,K5O,2.0,0.0
Q7S,J9O,2.0,0.0
T4O,J6O,0.0,2.0
33O,Q8O,2.0,0.0
A2O,42O,2.0,0.0
92O,KJS,2.0,0.0
QQO,K6O,2.0,0.0
J2S,94O,2.0,0.0
K9O,64S,0.0,2.0
97O,AQO,0.0,2.0
A4S,KTO,0.0,2.0
92O,98O,0.0,2.0
T6O,J2S,0.0,2.0
JTS,J9S,2.0,0.0
54O,J8O,2.0,0.0
K3O,A3O,0.0,2.0
96O,QTO,2.0,0.0
K7O,J4O,0.0,2.0
93O,T5O,0.0,2.0
Q9O,K6S,0.0,2.0
A8O,T7O,0.0,2.0
K7O,Q8O,2.0,0.0
T5O,K4O,2.0,0.0
65O,J7O,2.0,0.0
62O,98O,0.0,2.0
86S,T2O,2.0,0.0
T5O,72O,2.0,0.0
J9S,96O,2.0,0.0
65S,J6O,0.0,2.0
J5O,72O,2.0,0.0
T4O,74O,2.0,0.0
Q3S,94O,2.0,0.0
T5O,Q2S,0.0,2.0
52O,Q6O,2.0,0.0
TTO,K2O,0.0,2.0
T4O,A6O,0.0,2.0
K7O,A4O,2.0,0.0
84O,T6O,2.0,0.0
44O,A2S,0.0,2.0
J4O,63S,2.0,0.0
62O,98O,0.0,2.0
K5O,Q9O,2.0,0.0
AQS,54S,0.0,2.0
87S,JTO,2.0,0.0
62O,83O,0.0,2.0
K3O,QJO,0.0,2.0
J2S,KTO,0.0,2.0
53S,KJO,2.0,0.0
A5S,97O,2.0,0.0
86O,A8O,0.0,2.0
Q8O,72O,2.0,0.0
K7O,J8O,0.0,2.0
K9O,J8O,2.0,0.0
54O,85S,0.0,2.0
43O,32O,2.0,0.0
J3O,K2S,0.0,2.0
44O,A8O,2.0,0.0
T5O,AQS,2.0,0.0
73O,53O,0.0,2.0
88O,T8O,2.0,0.0
K5S,83O,2.0,0.0
Q5O,82O,2.0,0.0
82O,K7O,2.0,0.0
Q9O,T2O,2.0,0.0
65O,T2S,0.0,2.0
T3O,33O,2.0,0.0
J4O,A2O,2.0,0.0
86O,99O,0.0,2.0
K6O,AJO,0.0,2.0
64O,AKO,0.0,2.0
Q8O,KQO,0.0,2.0
73O,A7O,0.0,2.0
K4O,96O,2.0,0.0
KQS,Q6O,2.0,0.0
42O,55O,0.0,2.0
K7O,T6S,2.0,0.0
A6O,J4O,2.0,0.0
63O,88O,0.0,2.0
32O,52S,0.0,2.0
T2O,K9O,0.0,2.0
53S,76S,2.0,0.0
Q8S,Q5O,2.0,0.0
A5O,J3S,0.0,2.0
AQO,85O,2.0,0.0
75O,95S,2.0,0.0
87O,Q3O,0.0,2.0
54O,A2O,2.0,0.0
82S,T9S,0.0,2.0
KKO,A9O,2.0,0.0
J9S,ATO,2.0,0.0
82O,75O,2.0,0.0
JTO,ATO,0.0,2.0
A2O,84O,2.0,0.0
Q8O,63O,2.0,0.0
J6S,ATO,0.0,2.0
86O,JTS,0.0,2.0
JJO,T2O,2.0,0.0
A6S,AJS,2.0,0.0
43S,63O,2.0,0.0
T7S,83S,2.0,0.0
53O,J6O,0.0,2.0
T9S,62O,2.0,0.0
T2O,Q3O,0.0,2.0
82O,73O,2.0,0.0
K9O,ATS,0.0,2.0
QQO,KTS,0.0,2.0
K4O,A7O,0.0,2.0
J2O,K6O,2.0,0.0
AKO,J3O,2.0,0.0
84O,Q9O,0.0,2.0
Q2O,T3O,0.0,2.0
96O,KQS,0.0,2.0
J9O,KKO,0.0,2.0
KQO,J2O,0.0,2.0
T9O,A4O,2.0,0.0
A2O,43O,0.0,2.0
82O,KQS,0.0,2.0
AKO,76O,0.0,2.0
J6O,T8O,0.0,2.0
98O,Q6O,0.0,2.0
T3O,42O,0.0,2.0
JJO,63O,2.0,0.0
J6O,95O,2.0,0.0
JTS,33O,0.0,2.0
96S,73O,2.0,0.0
93S,32O,2.0,0.0
J2O,83O,2.0,0.0
K8O,T6O,2.0,0.0
AQO,J7O,2.0,0.0
AQO,72O,0.0,2.0
J5O,98S,0.0,2.0
33O,A9S,0.0,2.0
74O,J3O,0.0,2.0
J3O,T4O,0.0,2.0
Q7O,88O,0.0,2.0
A5O,QJO,0.0,2.0
J6O,A2O,0.0,2.0
J4O,88O,0.0,2.0
KTO,92O,0.0,2.0
J6O,ATO,0.0,2.0
JTO,ATO,2.0,0.0
52O,76S,0.0,2.0
AJO,74O,0.0,2.0
J6O,A9O,0.0,2.0
K3O,K5O,0.0,2.0
54S,T3O,2.0,0.0
A3O,K8S,0.0,2.0
K5O,Q5O,2.0,0.0
62O,97O,0.0,2.0
32O,93O,0.0,2.0
Q8S,KQS,0.0,2.0
JJO,TTO,2.0,0.0
J4S,54O,0.0,2.0
86S,K3O,0.0,2.0
J4S,A2O,2.0,0.0
K9O,Q5O,0.0,2.0
K4S,83O,2.0,0.0
32S,Q2O,2.0,0.0
T5O,J5O,0.0,2.0
T7S,82O,2.0,0.0
75O,Q7O,0.0,2.0
86O,T7O,2.0,0.0
A5O,86O,0.0,2.0
A6O,J3O,2.0,0.0
A6O,K4O,2.0,0.0
84S,53O,0.0,2.0
KQS,AAO,0.0,2.0
K4O,Q5O,2.0,0.0
J3O,86O,2.0,0.0
77O,J6O,2.0,0.0
T3O,K5O,0.0,2.0
KQO,AJS,2.0,0.0
J5O,62S,0.0,2.0
AJS,T4O,2.0,0.0
A8O,94O,2.0,0.0
Q4S,Q7O,0.0,2.0
K7S,54O,2.0,0.0
K3O,J7S,0.0,2.0
K5O,63O,2.0,0.0
98S,Q2O,2.0,0.0
K9S,K5S,0.0,2.0
K4O,94S,2.0,0.0
63O,72O,0.0,2.0
74O,K6O,0.0,2.0
J9O,T4O,2.0,0.0
T4O,K5O,2.0,0.0
Q3S,76O,2.0,0.0
53O,KTO,0.0,2.0
94S,T2O,0.0,2.0
Q2O,T7S,0.0,2.0
T7O,Q2O,0.0,2.0
K7O,K4S,2.0,0.0
J6O,72O,2.0,0.0
94S,A3O,0.0,2.0
T4O,64O,2.0,0.0
J6O,JTO,0.0,2.0
52O,AKS,2.0,0.0
44O,T2S,0.0,2.0
A5O,53O,2.0,0.0
T6O,J6O,0.0,2.0
JJO,Q2O,2.0,0.0
Q3O,A4O,2.0,0.0
Q9O,Q2O,2.0,0.0
53S,J6O,0.0,2.0
Q6O,A3O,0.0,2.0
K3O,T8O,2.0,0.0
52O,J9S,0.0,2.0
J2O,T7S,0.0,2.0
62O,63S,0.0,2.0
75O,A4O,2.0,0.0
KKO,42O,2.0,0.0
T9O,A9O,0.0,2.0
55O,AQO,0.0,2.0
54O,93S,0.0,2.0
62O,K7O,0.0,2.0
82O,A8O,0.0,2.0
A2O,44O,2.0,0.0
T9O,J8O,0.0,2.0
J9O,75S,0.0,2.0
53O,84S,0.0,2.0
ATO,75O,0.0,2.0
KKO,86S,2.0,0.0
J4O,A7O,0.0,2.0
JTO,ATO,0.0,2.0
82O,K9O,2.0,0.0
95O,33O,2.0,0.0
T3S,T4O,2.0,0.0
94O,J3O,0.0,2.0
A3S,96S,2.0,0.0
72O,96O,2.0,0.0
JTO,QJO,0.0,2.0
93O,T2S,0.0,2.0
A2O,52O,2.0,0.0
AAO,96O,0.0,2.0
T4S,J9O,0.0,2.0
K4O,QTO,0.0,2.0
J5O,32O,0.0,2.0
88O,J6S,2.0,0.0
55O,KQO,2.0,0.0
55O,J9O,2.0,0.0
42S,A5S,0.0,2.0
65O,83O,2.0,0.0
K8O,T9S,0.0,2.0
82O,J2O,0.0,2.0
Q8S,85O,2.0,0.0
Q5O,98O,2.0,0.0
43O,94O,0.0,2.0
Q9O,92O,2.0,0.0
A7S,T6O,2.0,0.0
QTS,J9O,2.0,0.0
QJO,62O,2.0,0.0
99O,T2O,0.0,2.0
T8S,A5O,0.0,2.0
K2O,K9O,0.0,2.0
JTO,94O,0.0,2.0
J8O,97O,2.0,0.0
K3O,T5S,0.0,2.0
43O,A5O,0.0,2.0
ATO,Q8O,2.0,0.0
54O,Q4O,0.0,2.0
ATO,93O,2.0,0.0
K8O,K9O,0.0,2.0
93S,66O,0.0,2.0
76O,A2O,2.0,0.0
32S,Q9O,2.0,0.0
T3O,Q6O,0.0,2.0
J2S,96O,2.0,0.0
74O,AQS,0.0,2.0
55O,82O,0.0,2.0
32O,AQO,0.0,2.0
64O,T6O,0.0,2.0
T9S,84O,2.0,0.0
Q7O,32O,2.0,0.0
43S,83O,2.0,0.0
A3S,K2S,2.0,0.0
92S,72O,0.0,2.0
92O,55O,0.0,2.0
AKO,K9O,2.0,0.0
96O,A7S,0.0,2.0
A4O,KJS,2.0,0.0
A4O,T7O,2.0,0.0
T3O,A4O,0.0,2.0
92S,T3O,0.0,2.0
Q7O,AQO,0.0,2.0
Q2O,KQS,0.0,2.0
A9S,72O,2.0,0.0
83O,K7O,2.0,0.0
KJS,AKO,0.0,2.0
76O,62O,0.0,2.0
84O,96O,0.0,2.0
T5O,Q3O,2.0,0.0
QJO,KTO,2.0,0.0
97S,87O,0.0,2.0
A7S,T2O,2.0,0.0
KQO,Q4O,2.0,0.0
A3O,J2O,2.0,0.0
98O,A6O,0.0,2.0
K8O,KJS,2.0,0.0
K7O,A6O,0.0,2.0
KKO,KQO,2.0,0.0
99O,75S,2.0,0.0
A3O,Q6O,2.0,0.0
A9S,KQS,2.0,0.0
QTO,K2S,2.0,0.0
42O,K2S,0.0,2.0
A7O,98O,2.0,0.0
Q4O,98O,2.0,0.0
22O,Q3O,2.0,0.0
43O,92O,2.0,0.0
T8S,A5S,2.0,0.0
J4S,72O,2.0,0.0
AKO,53S,2.0,0.0
K5O,AQO,0.0,2.0
A6O,K7O,0.0,2.0
KTO,AQO,2.0,0.0
T3S,87O,2.0,0.0
T6O,J9O,0.0,2.0
K9S,Q6O,0.0,2.0
97O,Q5O,0.0,2.0
AKO,J3S,0.0,2.0
A2S,A5O,0.0,2.0
74O,98O,0.0,2.0
83O,62O,2.0,0.0
Q7S,KQO,0.0,2.0
K6O,95O,2.0,0.0
T7O,KQO,0.0,2.0
84S,A9O,0.0,2.0
K6O,88O,2.0,0.0
Q8O,T3O,2.0,0.0
32O,93S,0.0,2.0
99O,J5O,2.0,0.0
44O,32O,2.0,0.0
K4O,J7O,2.0,0.0
A4O,QJO,0.0,2.0
43O,65O,0.0,2.0
J2O,J6S,0.0,2.0
Q6S,AAO,0.0,2.0
86O,76O,2.0,0.0
44O,AQO,2.0,0.0
Q3S,A3O,0.0,2.0
A2O,83O,0.0,2.0
42O,K3O,0.0,2.0
84O,T7S,2.0,0.0
K5S,92O,2.0,0.0
KTO,A8O,2.0,0.0
72O,K4O,0.0,2.0
T7S,J6O,0.0,2.0
98S,T2O,0.0,2.0
95O,86O,2.0,0.0
J9S,ATO,2.0,0.0
J8O,AKO,0.0,2.0
J8O,95S,2.0,0.0
A6O,A7O,0.0,2.0
52O,75O,0.0,2.0
93O,QTS,0.0,2.0
86O,J8O,0.0,2.0
73O,K9O,0.0,2.0
J3O,98O,0.0,2.0
53O,KQS,0.0,2.0
T7S,98O,2.0,0.0
42O,J7O,2.0,0.0
J6O,K5S,2.0,0.0
83O,QTO,0.0,2.0
93O,J6O,0.0,2.0
66O,85S,0.0,2.0
J7O,Q3S,2.0,0.0
J7O,99O,0.0,2.0
T2O,93O,0.0,2.0
92O,AKO,2.0,0.0
97S,54O,2.0,0.0
99O,84O,2.0,0.0
A6S,A2O,2.0,0.0
J9S,97O,2.0,0.0
Q4S,J8O,0.0,2.0
92O,64O,2.0,0.0
AJO,T6O,2.0,0.0
Q2S,95O,0.0,2.0
97S,J8O,2.0,0.0
T8O,86O,2.0,0.0
AQO,K8S,2.0,0.0
53O,92O,0.0,2.0
A3O,J8O,2.0,0.0
86O,Q2O,0.0,2.0
43O,92O,0.0,2.0
KQO,64S,2.0,0.0
T5S,92O,2.0,0.0
96O,JTO,0.0,2.0
62O,95O,0.0,2.0
85O,94O,2.0,0.0
K5O,T2O,0.0,2.0
Q4O,54S,2.0,0.0
55O,94O,0.0,2.0
K6O,AJO,2.0,0.0
JTS,86O,0.0,2.0
KKO,53S,2.0,0.0
A6S,QTO,2.0,0.0
94O,53O,2.0,0.0
Q6O,T3O,2.0,0.0
62O,QTO,0.0,2.0
J9S,62O,2.0,0.0
65O,A5O,2.0,0.0
A8O,T4O,2.0,0.0
Q3O,A2O,2.0,0.0
KJS,82O,2.0,0.0
84O,74O,2.0,0.0
T3O,J5O,0.0,2.0
K7O,T4O,0.0,2.0
KQO,44O,2.0,0.0
92O,K7S,0.0,2.0
75O,A2O,0.0,2.0
65S,K7S,0.0,2.0
A8O,K7S,2.0,0.0
93O,87O,0.0,2.0
QQO,A2O,2.0,0.0
65S,T9O,0.0,2.0
53O,JJO,0.0,2.0
T4O,K6O,0.0,2.0
J3O,K8O,2.0,0.0
A8O,98O,0.0,2.0
65S,A2O,2.0,0.0
TTO,AKO,2.0,0.0
Q8S,76O,2.0,0.0
Q7S,63O,2.0,0.0
32O,53O,2.0,0.0
Q5S,T6O,0.0,2.0
94O,Q8O,2.0,0.0
QJS,96O,2.0,0.0
J7S,AJS,2.0,0.0
Q4O,A2O,0.0,2.0
JTO,JTO,1.0,1.0
97O,65O,0.0,2.0
94O,K2O,2.0,0.0
J6O,A4O,0.0,2.0
J8S,T4O,2.0,0.0
A4O,76O,0.0,2.0
85O,K3S,2.0,0.0
64O,AJS,2.0,0.0
AKO,Q5O,2.0,0.0
J5S,A7O,0.0,2.0
98O,82O,0.0,2.0
44O,KTS,2.0,0.0
44O,K3S,2.0,0.0
T4O,K4O,0.0,2.0
33O,T2O,2.0,0.0
K2O,43O,2.0,0.0
43O,A4O,2.0,0.0
88O,J9S,2.0,0.0
Q9O,T4O,2.0,0.0
J5O,95O,2.0,0.0
KTO,52O,2.0,0.0
97O,88O,0.0,2.0
43O,87O,0.0,2.0
A5O,87O,2.0,0.0
83O,93O,2.0,0.0
98S,KJO,0.0,2.0
T6O,AKO,0.0,2.0
86S,T2S,2.0,0.0
T6O,32O,0.0,2.0
75S,J6O,2.0,0.0
A8O,72O,0.0,2.0
K9O,QTO,2.0,0.0
Q5S,AJO,0.0,2.0
AKS,99O,0.0,2.0
J2O,KTO,0.0,2.0
QQO,Q6O,2.0,0.0
Q3O,32O,2.0,0.0
T5O,K4O,0.0,2.0
T4O,96O,0.0,2.0
J5O,43O,2.0,0.0
A4O,K7O,2.0,0.0
J5O,AJO,0.0,2.0
Q2O,74O,2.0,0.0
KQO,84O,2.0,0.0
93S,J9O,0.0,2.0
J2S,T8O,2.0,0.0
QJO,AKO,2.0,0.0
86O,82S,2.0,0.0
72O,95O,2.0,0.0
54S,K5O,0.0,2.0
97O,63S,0.0,2.0
62O,J7O,2.0,0.0
K3O,Q5O,2.0,0.0
QJO,82O,2.0,0.0
42S,K3S,2.0,0.0
T2S,93O,0.0,2.0
64O,KKO,2.0,0.0
86O,A2O,2.0,0.0
22O,T8O,2.0,0.0
A3O,Q4O,2.0,0.0
KTO,Q7O,2.0,0.0
QJO,75O,2.0,0.0
64O,43O,2.0,0.0
K5O,A3O,2.0,0.0
32O,Q7O,0.0,2.0
92S,K9O,2.0,0.0
Q4O,76O,0.0,2.0
96S,J5O,0.0,2.0
76O,KQO,0.0,2.0
86O,Q2O,2.0,0.0
T5O,Q8O,0.0,2.0
85O,K4O,0.0,2.0
AJO,A3S,2.0,0.0
QTO,77O,0.0,2.0
T6S,T4O,0.0,2.0
72S,82O,0.0,2.0
52O,JTO,0.0,2.0
43O,95O,0.0,2.0
66O,64O,0.0,2.0
82O,J3O,0.0,2.0
33O,A3O,2.0,0.0
A2O,82O,0.0,2.0
K7O,A6O,0.0,2.0
99O,52O,2.0,0.0
82O,99O,0.0,2.0
Q9S,K6O,0.0,2.0
K3O,AJO,0.0,2.0
83S,99O,0.0,2.0
87S,Q5O,0.0,2.0
K9S,KJO,0.0,2.0
J7O,A9O,0.0,2.0
62S,AJO,2.0,0.0
T4O,75O,2.0,0.0
Q4O,74O,2.0,0.0
J3O,Q2O,0.0,2.0
73O,QTO,0.0,2.0
AKO,32O,2.0,0.0
J7O,T2O,2.0,0.0
KQS,Q4O,2.0,0.0
88O,KQO,0.0,2.0
62O,J4O,0.0,2.0
T3S,K7O,2.0,0.0
73O,J7O,0.0,2.0
Q6O,K7O,0.0,2.0
QJO,54O,2.0,0.0
K7S,72O,2.0,0.0
85O,54O,0.0,2.0
J7O,97S,2.0,0.0
85S,KJS,0.0,2.0
65O,J7S,2.0,0.0
63O,J8O,0.0,2.0
65S,53O,2.0,0.0
K9O,77O,2.0,0.0
Q8S,42O,2.0,0.0
63S,Q4S,0.0,2.0
65O,A8O,2.0,0.0
A4O,32O,0.0,2.0
T9O,62O,2.0,0.0
A6S,KTO,0.0,2.0
J9O,44O,2.0,0.0
T9O,86S,0.0,2.0
ATO,AKS,0.0,2.0
85O,Q3O,0.0,2.0
J8O,T3O,0.0,2.0
65O,A5O,2.0,0.0
K8O,A7O,2.0,0.0
AKS,J9O,2.0,0.0
ATO,33O,2.0,0.0
AKO,74S,2.0,0.0
86O,A5O,0.0,2.0
94O,75O,2.0,0.0
J5S,QJO,2.0,0.0
K4O,J3S,0.0,2.0
Q9O,83S,2.0,0.0
AQS,T4S,2.0,0.0
77O,32O,2.0,0.0
54S,75O,0.0,2.0
43O,65O,0.0,2.0
K2O,43O,2.0,0.0
K8S,T2O,0.0,2.0
T2S,86O,2.0,0.0
84O,85O,0.0,2.0
77O,A3O,2.0,0.0
96S,Q6O,2.0,0.0
54S,98O,0.0,2.0
ATO,QJO,2.0,0.0
T8S,K5O,2.0,0.0
J2O,Q2O,0.0,2.0
82O,63S,2.0,0.0
96O,83S,2.0,0.0
T2O,A6S,2.0,0.0
32S,Q5S,0.0,2.0
74S,KJS,2.0,0.0
22O,J9O,2.0,0.0
T6S,Q3O,2.0,0.0
88O,T8O,2.0,0.0
J2O,K3S,0.0,2.0
T5O,J9O,0.0,2.0
96S,AAO,0.0,2.0
Q6O,AQO,0.0,2.0
A5O,97O,0.0,2.0
J6O,A3O,0.0,2.0
88O,KTS,0.0,2.0
K7O,K7O,1.0,1.0
93O,KQS,0.0,2.0
K2O,K4O,2.0,0.0
63O,43O,2.0,0.0
Q2O,J3O,2.0,0.0
73O,QTO,0.0,2.0
A4S,K2O,2.0,0.0
Q7S,66O,2.0,0.0
94O,94O,1.0,1.0
55O,T7O,0.0,2.0
Q5O,T7O,0.0,2.0
KQO,K9O,2.0,0.0
K4O,AQO,0.0,2.0
A5O,T3O,2.0,0.0
64O,T3O,0.0,2.0
A4S,K2O,2.0,0.0
T7O,52O,2.0,0.0
AKO,Q2O,2.0,0.0
JTO,42O,0.0,2.0
98S,74S,2.0,0.0
J5S,AJS,2.0,0.0
83O,JTO,0.0,2.0
T8O,Q3O,0.0,2.0
KQO,T8S,2.0,0.0
AKS,A2O,0.0,2.0
32S,62S,0.0,2.0
J7O,82O,2.0,0.0
Q3O,J9O,2.0,0.0
J7O,K3S,2.0,0.0
T4O,K2S,0.0,2.0
QJS,83O,2.0,0.0
A5O,A5S,1.0,1.0
J5S,J8O,2.0,0.0
A6O,98O,2.0,0.0
86O,A3O,2.0,0.0
K6S,K7O,2.0,0.0
75O,Q2S,2.0,0.0
Q6O,82S,0.0,2.0
55O,T6S,2.0,0.0
Q9O,96O,0.0,2.0
22O,73O,2.0,0.0
J2O,A8O,0.0,2.0
73O,J5S,2.0,0.0
Q4O,Q8O,0.0,2.0
A9O,J2O,2.0,0.0
63O,22O,2.0,0.0
K9O,Q3O,2.0,0.0
J6O,K5O,0.0,2.0
76O,92O,2.0,0.0
K2O,QJO,0.0,2.0
Q8O,K4O,2.0,0.0
QJO,A7O,0.0,2.0
T6S,32O,2.0,0.0
85O,42O,0.0,2.0
96O,76O,2.0,0.0
54S,83O,2.0,0.0
T2O,Q6O,0.0,2.0
94O,92O,2.0,0.0
62S,A5S,0.0,2.0
J7O,Q2S,0.0,2.0
32S,97O,2.0,0.0
54O,84O,0.0,2.0
T4O,K5S,2.0,0.0
AKS,Q7O,2.0,0.0
A3O,T2O,2.0,0.0
JJO,Q3S,2.0,0.0
JTS,T8O,2.0,0.0
AJO,K5S,2.0,0.0
96S,K8O,0.0,2.0
63O,AJS,2.0,0.0
K8O,KTO,2.0,0.0
62S,ATS,0.0,2.0
J3O,Q8O,2.0,0.0
62O,QTS,2.0,0.0
T6O,QTO,2.0,0.0
KJS,85O,2.0,0.0
J3O,87O,2.0,0.0
A5O,Q4O,0.0,2.0
A5O,K3S,2.0,0.0
K8O,A9O,0.0,2.0
A8S,63O,2.0,0.0
84S,Q5S,0.0,2.0
AQO,73O,2.0,0.0
96O,AJO,0.0,2.0
T6O,K6S,2.0,0.0
Q5O,97S,0.0,2.0
K8S,Q7S,2.0,0.0
A8S,A2O,2.0,0.0
Q7O,J2O,2.0,0.0
KTO,J3O,2.0,0.0
A2O,K6O,2.0,0.0
98O,K2O,2.0,0.0
KTO,J2S,2.0,0.0
AJO,A9S,0.0,2.0
K2O,QTO,0.0,2.0
K2O,55O,0.0,2.0
A2O,K3O,0.0,2.0
K3O,44O,2.0,0.0
77O,KKO,0.0,2.0
T7O,A9O,2.0,0.0
KQO,85S,0.0,2.0
92S,J7O,2.0,0.0
64S,KJO,0.0,2.0
63O,QJO,2.0,0.0
T6O,AAO,0.0,2.0
T8S,J5O,2.0,0.0
J7S,T5O,0.0,2.0
62O,62O,1.0,1.0
KKO,85O,2.0,0.0
T4O,62O,0.0,2.0
T6O,Q9S,2.0,0.0
54O,Q2S,2.0,0.0
A6S,A3O,2.0,0.0
72O,T6O,2.0,0.0
94O,62O,0.0,2.0
T8O,75O,2.0,0.0
Q4O,JJO,0.0,2.0
97S,KTO,0.0,2.0
Q4O,T4O,0.0,2.0
A2O,K5S,2.0,0.0
QQO,J9O,2.0,0.0
62O,QJO,2.0,0.0
85O,K3O,0.0,2.0
J2O,K6O,0.0,2.0
J6S,86S,2.0,0.0
J6O,83O,0.0,2.0
A9O,J4S,0.0,2.0
T4O,J8O,0.0,2.0
82O,95S,0.0,2.0
Q2O,53O,2.0,0.0
AKO,94O,2.0,0.0
55O,K3S,0.0,2.0
87O,Q4O,2.0,0.0
K6S,98S,0.0,2.0
K2S,54S,2.0,0.0
K5O,A7O,2.0,0.0
Q6O,92S,2.0,0.0
65O,Q3S,0.0,2.0
42S,AAO,0.0,2.0
85S,52O,2.0,0.0
96O,QJO,2.0,0.0
T7O,ATS,0.0,2.0
A3O,J8O,2.0,0.0
J4S,74O,2.0,0.0
Q2O,A7O,0.0,2.0
62O,Q2S,2.0,0.0
KTS,K5O,2.0,0.0
74O,QTO,0.0,2.0
93O,T7O,2.0,0.0
92O,KQO,2.0,0.0
62O,43S,0.0,2.0
74O,44O,2.0,0.0
A8O,K3O,0.0,2.0
ATO,K8O,2.0,0.0
A2O,J2O,2.0,0.0
T7O,K8O,0.0,2.0
T5O,72O,2.0,0.0
J4O,A2O,2.0,0.0
T8O,K7O,2.0,0.0
75O,A3O,0.0,2.0
92O,QTO,0.0,2.0
44O,J2O,0.0,2.0
83O,J5O,0.0,2.0
T7O,62O,2.0,0.0
AJO,A5S,2.0,0.0
97O,43O,2.0,0.0
87O,94O,0.0,2.0
QJO,Q9O,2.0,0.0
J5O,K9O,0.0,2.0
Q4S,94O,0.0,2.0
63S,44O,0.0,2.0
76S,Q8S,0.0,2.0
KJO,43O,2.0,0.0
AKS,ATO,2.0,0.0
62O,A4O,2.0,0.0
KQO,93S,2.0,0.0
42O,JTS,0.0,2.0
KJS,53O,2.0,0.0
J2O,J5O,0.0,2.0
62O,T2O,0.0,2.0
62O,J9O,0.0,2.0
95S,ATS,0.0,2.0
T7O,64S,0.0,2.0
Q4O,AKO,2.0,0.0
52O,Q3O,0.0,2.0
Q2O,54O,0.0,2.0
K8O,33O,0.0,2.0
Q9O,86O,0.0,2.0
KQS,T4O,2.0,0.0
J4O,K7O,0.0,2.0
62O,Q2O,0.0,2.0
T7O,J5O,0.0,2.0
64O,T5O,0.0,2.0
98O,KTO,0.0,2.0
93S,J5O,2.0,0.0
A3S,J5O,0.0,2.0
62O,J4O,2.0,0.0
J3S,Q6O,2.0,0.0
Q2O,62O,2.0,0.0
K7O,ATO,2.0,0.0
T9O,J8S,0.0,2.0
A2O,Q5O,0.0,2.0
T9O,QJO,0.0,2.0
J8O,K3S,2.0,0.0
Q7O,KJO,0.0,2.0
J4S,A3O,0.0,2.0
T8O,64S,2.0,0.0
KJS,AQO,0.0,2.0
K6O,K5O,2.0,0.0
85O,AKO,2.0,0.0
K4O,J4O,0.0,2.0
J2O,66O,0.0,2.0
J3O,Q4O,0.0,2.0
K7S,Q2O,2.0,0.0
92O,J7O,2.0,0.0
73O,A3O,0.0,2.0
J5O,Q4O,0.0,2.0
K3O,54O,0.0,2.0
Q9O,T5O,2.0,0.0
Q2O,K8O,0.0,2.0
98O,A6O,2.0,0.0
Q9S,52S,2.0,0.0
98O,86O,2.0,0.0
T8O,32O,2.0,0.0
T3O,53O,2.0,0.0
Q2S,43O,2.0,0.0
K8S,A4O,0.0,2.0
85O,A9S,0.0,2.0
T4O,K7O,2.0,0.0
A5O,72S,0.0,2.0
Q9S,J9S,2.0,0.0
77O,Q4S,2.0,0.0
K5O,T6O,2.0,0.0
Q6O,JJO,0.0,2.0
T9O,85O,2.0,0.0
33O,J8S,2.0,0.0
J9S,K7O,2.0,0.0
62O,K2O,0.0,2.0
KTO,A9O,0.0,2.0
AJO,A9O,2.0,0.0
Q5O,K5O,2.0,0.0
95S,88O,2.0,0.0
T8S,75S,0.0,2.0
63S,77O,0.0,2.0
74O,K5O,0.0,2.0
A9O,TTO,0.0,2.0
52O,K4O,2.0,0.0
72O,K9S,0.0,2.0
A4O,73S,2.0,0.0
52O,ATO,0.0,2.0
53O,94S,0.0,2.0
K7O,T9O,0.0,2.0
Q7S,43O,0.0,2.0
J9O,97O,2.0,0.0
K6S,T6O,2.0,0.0
J2O,T8O,0.0,2.0
K2O,J2O,0.0,2.0
J2O,Q6O,0.0,2.0
J7O,Q6O,0.0,2.0
QJO,Q4O,2.0,0.0
95O,T5S,0.0,2.0
64O,Q5S,0.0,2.0
A5O,85O,2.0,0.0
Q5O,Q4S,0.0,2.0
93S,QTO,2.0,0.0
AJO,83O,0.0,2.0
A3O,K6O,2.0,0.0
T9S,QTO,0.0,2.0
94O,22O,0.0,2.0
AQO,A4O,2.0,0.0
ATO,63O,0.0,2.0
